date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:16:59	33510/33510	---M--	200	added ('OK')	image/jpeg	etag:%22626a4362-82e6%22	https://templates.envytheme.com/sparsity/default/assets/img/shop/4.jpg	templates.envytheme.com/sparsity/default/assets/img/shop/4.jpg	(from https://templates.envytheme.com/sparsity/default/shop.html)
02:17:00	33296/33296	---M--	200	added ('OK')	image/jpeg	etag:%22626a4362-8210%22	https://templates.envytheme.com/sparsity/default/assets/img/shop/4-1.jpg	templates.envytheme.com/sparsity/default/assets/img/shop/4-1.jpg	(from https://templates.envytheme.com/sparsity/default/shop.html)
02:17:02	25609/25609	---M--	200	added ('OK')	image/jpeg	etag:%22626a4363-6409%22	https://templates.envytheme.com/sparsity/default/assets/img/shop/5.jpg	templates.envytheme.com/sparsity/default/assets/img/shop/5.jpg	(from https://templates.envytheme.com/sparsity/default/shop.html)
02:17:04	25578/25578	---M--	200	added ('OK')	image/jpeg	etag:%22626a4363-63ea%22	https://templates.envytheme.com/sparsity/default/assets/img/shop/5-1.jpg	templates.envytheme.com/sparsity/default/assets/img/shop/5-1.jpg	(from https://templates.envytheme.com/sparsity/default/shop.html)
02:17:06	63184/63184	---M--	200	added ('OK')	image/jpeg	etag:%22626a4363-f6d0%22	https://templates.envytheme.com/sparsity/default/assets/img/shop/6.jpg	templates.envytheme.com/sparsity/default/assets/img/shop/6.jpg	(from https://templates.envytheme.com/sparsity/default/shop.html)
02:17:08	63148/63148	---M--	200	added ('OK')	image/jpeg	etag:%22626a4363-f6ac%22	https://templates.envytheme.com/sparsity/default/assets/img/shop/6-1.jpg	templates.envytheme.com/sparsity/default/assets/img/shop/6-1.jpg	(from https://templates.envytheme.com/sparsity/default/shop.html)
02:17:10	1500/1500	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22626a435d-5dc%22	https://templates.envytheme.com/sparsity/default/assets/img/payment/1.svg	templates.envytheme.com/sparsity/default/assets/img/payment/1.svg	(from https://templates.envytheme.com/sparsity/default/single-product.html)
02:17:11	1330/1330	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22626a435d-532%22	https://templates.envytheme.com/sparsity/default/assets/img/payment/2.svg	templates.envytheme.com/sparsity/default/assets/img/payment/2.svg	(from https://templates.envytheme.com/sparsity/default/single-product.html)
02:17:12	573/573	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22626a435d-23d%22	https://templates.envytheme.com/sparsity/default/assets/img/payment/3.svg	templates.envytheme.com/sparsity/default/assets/img/payment/3.svg	(from https://templates.envytheme.com/sparsity/default/single-product.html)
02:17:13	933/933	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22626a435d-3a5%22	https://templates.envytheme.com/sparsity/default/assets/img/payment/4.svg	templates.envytheme.com/sparsity/default/assets/img/payment/4.svg	(from https://templates.envytheme.com/sparsity/default/single-product.html)
02:17:15	613/613	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22626a435d-265%22	https://templates.envytheme.com/sparsity/default/assets/img/payment/5.svg	templates.envytheme.com/sparsity/default/assets/img/payment/5.svg	(from https://templates.envytheme.com/sparsity/default/single-product.html)
02:17:16	3921/3921	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22626a435d-f51%22	https://templates.envytheme.com/sparsity/default/assets/img/payment/6.svg	templates.envytheme.com/sparsity/default/assets/img/payment/6.svg	(from https://templates.envytheme.com/sparsity/default/single-product.html)
02:17:17	2438/2438	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22626a435e-986%22	https://templates.envytheme.com/sparsity/default/assets/img/payment/7.svg	templates.envytheme.com/sparsity/default/assets/img/payment/7.svg	(from https://templates.envytheme.com/sparsity/default/single-product.html)
02:17:19	53650/53650	---M--	200	added ('OK')	image/jpeg	etag:%22626a4356-d192%22	https://templates.envytheme.com/sparsity/default/assets/img/blog/4.jpg	templates.envytheme.com/sparsity/default/assets/img/blog/4.jpg	(from https://templates.envytheme.com/sparsity/default/blog-1.html)
02:17:21	71789/71789	---M--	200	added ('OK')	image/jpeg	etag:%22626a4356-1186d%22	https://templates.envytheme.com/sparsity/default/assets/img/blog/5.jpg	templates.envytheme.com/sparsity/default/assets/img/blog/5.jpg	(from https://templates.envytheme.com/sparsity/default/blog-1.html)
02:17:23	53284/53284	---M--	200	added ('OK')	image/jpeg	etag:%22626a4356-d024%22	https://templates.envytheme.com/sparsity/default/assets/img/blog/6.jpg	templates.envytheme.com/sparsity/default/assets/img/blog/6.jpg	(from https://templates.envytheme.com/sparsity/default/blog-1.html)
02:17:25	81404/81404	---M--	200	added ('OK')	image/jpeg	etag:%22626a4356-13dfc%22	https://templates.envytheme.com/sparsity/default/assets/img/blog/7.jpg	templates.envytheme.com/sparsity/default/assets/img/blog/7.jpg	(from https://templates.envytheme.com/sparsity/default/blog-2.html)
02:17:28	49251/49251	---M--	200	added ('OK')	image/jpeg	etag:%22626a4356-c063%22	https://templates.envytheme.com/sparsity/default/assets/img/blog/8.jpg	templates.envytheme.com/sparsity/default/assets/img/blog/8.jpg	(from https://templates.envytheme.com/sparsity/default/blog-2.html)
02:17:29	13701/13701	---M--	200	added ('OK')	image/jpeg	etag:%22626a4337-3585%22	https://templates.envytheme.com/sparsity/default/assets/img/author4.jpg	templates.envytheme.com/sparsity/default/assets/img/author4.jpg	(from https://templates.envytheme.com/sparsity/default/single-blog.html)
